Economy,CCODE,DBYEAR,CAL_YEAR,Indicator,IndicatorDescription,value
"Egypt, Arab Rep.",EGY,DB2008,2007,DTF,DTF,44.12
"Egypt, Arab Rep.",EGY,DB2008,2007,DWC,Dealing with Construction Permits,50.37
"Egypt, Arab Rep.",EGY,DB2008,2007,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2008,2007,GC,Getting Credit,18.75
"Egypt, Arab Rep.",EGY,DB2008,2007,GE,Getting Electricity,..
"Egypt, Arab Rep.",EGY,DB2008,2007,PMI,Protecting Minority Investors,33.33
"Egypt, Arab Rep.",EGY,DB2008,2007,PT,Paying Taxes,39.24
"Egypt, Arab Rep.",EGY,DB2008,2007,RI,Resolving Insolvency,17.84
"Egypt, Arab Rep.",EGY,DB2008,2007,RP,Registering Property,47.52
"Egypt, Arab Rep.",EGY,DB2008,2007,SB,Starting a Business,82.9
"Egypt, Arab Rep.",EGY,DB2008,2007,TAB,Trading Across Borders,63.11
"Egypt, Arab Rep.",EGY,DB2009,2008,DTF,DTF,47.96
"Egypt, Arab Rep.",EGY,DB2009,2008,DWC,Dealing with Construction Permits,52.31
"Egypt, Arab Rep.",EGY,DB2009,2008,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2009,2008,GC,Getting Credit,18.75
"Egypt, Arab Rep.",EGY,DB2009,2008,GE,Getting Electricity,..
"Egypt, Arab Rep.",EGY,DB2009,2008,PMI,Protecting Minority Investors,36.67
"Egypt, Arab Rep.",EGY,DB2009,2008,PT,Paying Taxes,43.7
"Egypt, Arab Rep.",EGY,DB2009,2008,RI,Resolving Insolvency,18.1
"Egypt, Arab Rep.",EGY,DB2009,2008,RP,Registering Property,67.05
"Egypt, Arab Rep.",EGY,DB2009,2008,SB,Starting a Business,86.33
"Egypt, Arab Rep.",EGY,DB2009,2008,TAB,Trading Across Borders,64.75
"Egypt, Arab Rep.",EGY,DB2010,2009,DTF,DTF,55.93
"Egypt, Arab Rep.",EGY,DB2010,2009,DWC,Dealing with Construction Permits,60.51
"Egypt, Arab Rep.",EGY,DB2010,2009,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2010,2009,GC,Getting Credit,56.25
"Egypt, Arab Rep.",EGY,DB2010,2009,GE,Getting Electricity,68.74
"Egypt, Arab Rep.",EGY,DB2010,2009,PMI,Protecting Minority Investors,36.67
"Egypt, Arab Rep.",EGY,DB2010,2009,PT,Paying Taxes,55.3
"Egypt, Arab Rep.",EGY,DB2010,2009,RI,Resolving Insolvency,18.1
"Egypt, Arab Rep.",EGY,DB2010,2009,RP,Registering Property,67.16
"Egypt, Arab Rep.",EGY,DB2010,2009,SB,Starting a Business,86.71
"Egypt, Arab Rep.",EGY,DB2010,2009,TAB,Trading Across Borders,65.83
"Egypt, Arab Rep.",EGY,DB2011,2010,DTF,DTF,56.86
"Egypt, Arab Rep.",EGY,DB2011,2010,DWC,Dealing with Construction Permits,61.56
"Egypt, Arab Rep.",EGY,DB2011,2010,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2011,2010,GC,Getting Credit,56.25
"Egypt, Arab Rep.",EGY,DB2011,2010,GE,Getting Electricity,69.01
"Egypt, Arab Rep.",EGY,DB2011,2010,PMI,Protecting Minority Investors,36.67
"Egypt, Arab Rep.",EGY,DB2011,2010,PT,Paying Taxes,57.68
"Egypt, Arab Rep.",EGY,DB2011,2010,RI,Resolving Insolvency,18.77
"Egypt, Arab Rep.",EGY,DB2011,2010,RP,Registering Property,67.25
"Egypt, Arab Rep.",EGY,DB2011,2010,SB,Starting a Business,87.93
"Egypt, Arab Rep.",EGY,DB2011,2010,TAB,Trading Across Borders,69.45
"Egypt, Arab Rep.",EGY,DB2012,2011,DTF,DTF,57.9
"Egypt, Arab Rep.",EGY,DB2012,2011,DWC,Dealing with Construction Permits,60.73
"Egypt, Arab Rep.",EGY,DB2012,2011,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2012,2011,GC,Getting Credit,56.25
"Egypt, Arab Rep.",EGY,DB2012,2011,GE,Getting Electricity,69.24
"Egypt, Arab Rep.",EGY,DB2012,2011,PMI,Protecting Minority Investors,36.67
"Egypt, Arab Rep.",EGY,DB2012,2011,PT,Paying Taxes,57.15
"Egypt, Arab Rep.",EGY,DB2012,2011,RI,Resolving Insolvency,29.52
"Egypt, Arab Rep.",EGY,DB2012,2011,RP,Registering Property,67.33
"Egypt, Arab Rep.",EGY,DB2012,2011,SB,Starting a Business,87.99
"Egypt, Arab Rep.",EGY,DB2012,2011,TAB,Trading Across Borders,70.07
"Egypt, Arab Rep.",EGY,DB2013,2012,DTF,DTF,58.27
"Egypt, Arab Rep.",EGY,DB2013,2012,DWC,Dealing with Construction Permits,61.09
"Egypt, Arab Rep.",EGY,DB2013,2012,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2013,2012,GC,Getting Credit,56.25
"Egypt, Arab Rep.",EGY,DB2013,2012,GE,Getting Electricity,69.48
"Egypt, Arab Rep.",EGY,DB2013,2012,PMI,Protecting Minority Investors,36.67
"Egypt, Arab Rep.",EGY,DB2013,2012,PT,Paying Taxes,59.76
"Egypt, Arab Rep.",EGY,DB2013,2012,RI,Resolving Insolvency,29.42
"Egypt, Arab Rep.",EGY,DB2013,2012,RP,Registering Property,67.41
"Egypt, Arab Rep.",EGY,DB2013,2012,SB,Starting a Business,88
"Egypt, Arab Rep.",EGY,DB2013,2012,TAB,Trading Across Borders,70.65
"Egypt, Arab Rep.",EGY,DB2014,2013,DTF,DTF,58.65
"Egypt, Arab Rep.",EGY,DB2014,2013,DWC,Dealing with Construction Permits,61.71
"Egypt, Arab Rep.",EGY,DB2014,2013,EC,Enforcing Contracts,44.02
"Egypt, Arab Rep.",EGY,DB2014,2013,GC,Getting Credit,56.25
"Egypt, Arab Rep.",EGY,DB2014,2013,GE,Getting Electricity,69.72
"Egypt, Arab Rep.",EGY,DB2014,2013,PMI,Protecting Minority Investors,36.67
"Egypt, Arab Rep.",EGY,DB2014,2013,PT,Paying Taxes,61.03
"Egypt, Arab Rep.",EGY,DB2014,2013,RI,Resolving Insolvency,28.79
"Egypt, Arab Rep.",EGY,DB2014,2013,RP,Registering Property,69.09
"Egypt, Arab Rep.",EGY,DB2014,2013,SB,Starting a Business,88.09
"Egypt, Arab Rep.",EGY,DB2014,2013,TAB,Trading Across Borders,71.15
"Egypt, Arab Rep.",EGY,DB2015,2014,DTF,DTF,54.19
"Egypt, Arab Rep.",EGY,DB2015,2014,DWC,Dealing with Construction Permits,65.71
"Egypt, Arab Rep.",EGY,DB2015,2014,EC,Enforcing Contracts,44.6
"Egypt, Arab Rep.",EGY,DB2015,2014,GC,Getting Credit,50
"Egypt, Arab Rep.",EGY,DB2015,2014,GE,Getting Electricity,52.39
"Egypt, Arab Rep.",EGY,DB2015,2014,PMI,Protecting Minority Investors,43.33
"Egypt, Arab Rep.",EGY,DB2015,2014,PT,Paying Taxes,58.96
"Egypt, Arab Rep.",EGY,DB2015,2014,RI,Resolving Insolvency,36.17
"Egypt, Arab Rep.",EGY,DB2015,2014,RP,Registering Property,57.72
"Egypt, Arab Rep.",EGY,DB2015,2014,SB,Starting a Business,88.14
"Egypt, Arab Rep.",EGY,DB2015,2014,TAB,Trading Across Borders,44.92
"Egypt, Arab Rep.",EGY,DB2016,2015,DTF,DTF,54.43
"Egypt, Arab Rep.",EGY,DB2016,2015,DWC,Dealing with Construction Permits,65.97
"Egypt, Arab Rep.",EGY,DB2016,2015,EC,Enforcing Contracts,44.6
"Egypt, Arab Rep.",EGY,DB2016,2015,GC,Getting Credit,50
"Egypt, Arab Rep.",EGY,DB2016,2015,GE,Getting Electricity,52.49
"Egypt, Arab Rep.",EGY,DB2016,2015,PMI,Protecting Minority Investors,45
"Egypt, Arab Rep.",EGY,DB2016,2015,PT,Paying Taxes,58.87
"Egypt, Arab Rep.",EGY,DB2016,2015,RI,Resolving Insolvency,36.36
"Egypt, Arab Rep.",EGY,DB2016,2015,RP,Registering Property,57.84
"Egypt, Arab Rep.",EGY,DB2016,2015,SB,Starting a Business,88.24
"Egypt, Arab Rep.",EGY,DB2016,2015,TAB,Trading Across Borders,44.92
El Salvador,SLV,DB2004,2003,DTF,DTF,41.23
El Salvador,SLV,DB2004,2003,DWC,Dealing with Construction Permits,..
El Salvador,SLV,DB2004,2003,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2004,2003,GC,Getting Credit,..
El Salvador,SLV,DB2004,2003,GE,Getting Electricity,..
El Salvador,SLV,DB2004,2003,PMI,Protecting Minority Investors,..
El Salvador,SLV,DB2004,2003,PT,Paying Taxes,..
El Salvador,SLV,DB2004,2003,RI,Resolving Insolvency,26.17
El Salvador,SLV,DB2004,2003,RP,Registering Property,..
El Salvador,SLV,DB2004,2003,SB,Starting a Business,34.34
El Salvador,SLV,DB2004,2003,TAB,Trading Across Borders,..
El Salvador,SLV,DB2005,2004,DTF,DTF,51.83
El Salvador,SLV,DB2005,2004,DWC,Dealing with Construction Permits,..
El Salvador,SLV,DB2005,2004,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2005,2004,GC,Getting Credit,62.5
El Salvador,SLV,DB2005,2004,GE,Getting Electricity,..
El Salvador,SLV,DB2005,2004,PMI,Protecting Minority Investors,..
El Salvador,SLV,DB2005,2004,PT,Paying Taxes,..
El Salvador,SLV,DB2005,2004,RI,Resolving Insolvency,26.17
El Salvador,SLV,DB2005,2004,RP,Registering Property,73.02
El Salvador,SLV,DB2005,2004,SB,Starting a Business,34.3
El Salvador,SLV,DB2005,2004,TAB,Trading Across Borders,..
El Salvador,SLV,DB2006,2005,DTF,DTF,54.31
El Salvador,SLV,DB2006,2005,DWC,Dealing with Construction Permits,56.79
El Salvador,SLV,DB2006,2005,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2006,2005,GC,Getting Credit,62.5
El Salvador,SLV,DB2006,2005,GE,Getting Electricity,..
El Salvador,SLV,DB2006,2005,PMI,Protecting Minority Investors,26.67
El Salvador,SLV,DB2006,2005,PT,Paying Taxes,54.24
El Salvador,SLV,DB2006,2005,RI,Resolving Insolvency,32.78
El Salvador,SLV,DB2006,2005,RP,Registering Property,72.89
El Salvador,SLV,DB2006,2005,SB,Starting a Business,51.16
El Salvador,SLV,DB2006,2005,TAB,Trading Across Borders,68.62
El Salvador,SLV,DB2007,2006,DTF,DTF,55.46
El Salvador,SLV,DB2007,2006,DWC,Dealing with Construction Permits,52.05
El Salvador,SLV,DB2007,2006,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2007,2006,GC,Getting Credit,68.75
El Salvador,SLV,DB2007,2006,GE,Getting Electricity,..
El Salvador,SLV,DB2007,2006,PMI,Protecting Minority Investors,26.67
El Salvador,SLV,DB2007,2006,PT,Paying Taxes,54.24
El Salvador,SLV,DB2007,2006,RI,Resolving Insolvency,31.41
El Salvador,SLV,DB2007,2006,RP,Registering Property,73.32
El Salvador,SLV,DB2007,2006,SB,Starting a Business,60.71
El Salvador,SLV,DB2007,2006,TAB,Trading Across Borders,68.84
El Salvador,SLV,DB2008,2007,DTF,DTF,56.64
El Salvador,SLV,DB2008,2007,DWC,Dealing with Construction Permits,52.38
El Salvador,SLV,DB2008,2007,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2008,2007,GC,Getting Credit,68.75
El Salvador,SLV,DB2008,2007,GE,Getting Electricity,..
El Salvador,SLV,DB2008,2007,PMI,Protecting Minority Investors,26.67
El Salvador,SLV,DB2008,2007,PT,Paying Taxes,54.24
El Salvador,SLV,DB2008,2007,RI,Resolving Insolvency,30.53
El Salvador,SLV,DB2008,2007,RP,Registering Property,76.13
El Salvador,SLV,DB2008,2007,SB,Starting a Business,67.09
El Salvador,SLV,DB2008,2007,TAB,Trading Across Borders,70.76
El Salvador,SLV,DB2009,2008,DTF,DTF,58.8
El Salvador,SLV,DB2009,2008,DWC,Dealing with Construction Permits,52.97
El Salvador,SLV,DB2009,2008,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2009,2008,GC,Getting Credit,68.75
El Salvador,SLV,DB2009,2008,GE,Getting Electricity,..
El Salvador,SLV,DB2009,2008,PMI,Protecting Minority Investors,26.67
El Salvador,SLV,DB2009,2008,PT,Paying Taxes,54.24
El Salvador,SLV,DB2009,2008,RI,Resolving Insolvency,33.13
El Salvador,SLV,DB2009,2008,RP,Registering Property,75.95
El Salvador,SLV,DB2009,2008,SB,Starting a Business,78.61
El Salvador,SLV,DB2009,2008,TAB,Trading Across Borders,75.74
El Salvador,SLV,DB2010,2009,DTF,DTF,60
El Salvador,SLV,DB2010,2009,DWC,Dealing with Construction Permits,58.78
El Salvador,SLV,DB2010,2009,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2010,2009,GC,Getting Credit,68.75
El Salvador,SLV,DB2010,2009,GE,Getting Electricity,63.37
El Salvador,SLV,DB2010,2009,PMI,Protecting Minority Investors,26.67
El Salvador,SLV,DB2010,2009,PT,Paying Taxes,54.21
El Salvador,SLV,DB2010,2009,RI,Resolving Insolvency,33.13
El Salvador,SLV,DB2010,2009,RP,Registering Property,75.71
El Salvador,SLV,DB2010,2009,SB,Starting a Business,80.15
El Salvador,SLV,DB2010,2009,TAB,Trading Across Borders,76.07
El Salvador,SLV,DB2011,2010,DTF,DTF,59.5
El Salvador,SLV,DB2011,2010,DWC,Dealing with Construction Permits,58.14
El Salvador,SLV,DB2011,2010,EC,Enforcing Contracts,63.18
El Salvador,SLV,DB2011,2010,GC,Getting Credit,68.75
El Salvador,SLV,DB2011,2010,GE,Getting Electricity,63.16
El Salvador,SLV,DB2011,2010,PMI,Protecting Minority Investors,26.67
El Salvador,SLV,DB2011,2010,PT,Paying Taxes,54.21
El Salvador,SLV,DB2011,2010,RI,Resolving Insolvency,29.13
El Salvador,SLV,DB2011,2010,RP,Registering Property,75.75
El Salvador,SLV,DB2011,2010,SB,Starting a Business,79.95
El Salvador,SLV,DB2011,2010,TAB,Trading Across Borders,76.1
El Salvador,SLV,DB2012,2011,DTF,DTF,59.67
El Salvador,SLV,DB2012,2011,DWC,Dealing with Construction Permits,57.15
El Salvador,SLV,DB2012,2011,EC,Enforcing Contracts,60.06
El Salvador,SLV,DB2012,2011,GC,Getting Credit,68.75
El Salvador,SLV,DB2012,2011,GE,Getting Electricity,63.17
El Salvador,SLV,DB2012,2011,PMI,Protecting Minority Investors,30
El Salvador,SLV,DB2012,2011,PT,Paying Taxes,54.21
El Salvador,SLV,DB2012,2011,RI,Resolving Insolvency,31.44
El Salvador,SLV,DB2012,2011,RP,Registering Property,75.75
El Salvador,SLV,DB2012,2011,SB,Starting a Business,79.89
El Salvador,SLV,DB2012,2011,TAB,Trading Across Borders,76.24
El Salvador,SLV,DB2013,2012,DTF,DTF,59.7
El Salvador,SLV,DB2013,2012,DWC,Dealing with Construction Permits,57.45
El Salvador,SLV,DB2013,2012,EC,Enforcing Contracts,60.06
El Salvador,SLV,DB2013,2012,GC,Getting Credit,68.75
El Salvador,SLV,DB2013,2012,GE,Getting Electricity,63.16
El Salvador,SLV,DB2013,2012,PMI,Protecting Minority Investors,30
El Salvador,SLV,DB2013,2012,PT,Paying Taxes,54.21
El Salvador,SLV,DB2013,2012,RI,Resolving Insolvency,32.16
El Salvador,SLV,DB2013,2012,RP,Registering Property,75.68
El Salvador,SLV,DB2013,2012,SB,Starting a Business,79.89
El Salvador,SLV,DB2013,2012,TAB,Trading Across Borders,75.68
El Salvador,SLV,DB2014,2013,DTF,DTF,59.89
El Salvador,SLV,DB2014,2013,DWC,Dealing with Construction Permits,57.65
El Salvador,SLV,DB2014,2013,EC,Enforcing Contracts,60.06
El Salvador,SLV,DB2014,2013,GC,Getting Credit,68.75
El Salvador,SLV,DB2014,2013,GE,Getting Electricity,63.1
El Salvador,SLV,DB2014,2013,PMI,Protecting Minority Investors,30
El Salvador,SLV,DB2014,2013,PT,Paying Taxes,52.31
El Salvador,SLV,DB2014,2013,RI,Resolving Insolvency,35.32
El Salvador,SLV,DB2014,2013,RP,Registering Property,75.67
El Salvador,SLV,DB2014,2013,SB,Starting a Business,79.93
El Salvador,SLV,DB2014,2013,TAB,Trading Across Borders,76.14
El Salvador,SLV,DB2015,2014,DTF,DTF,59.94
El Salvador,SLV,DB2015,2014,DWC,Dealing with Construction Permits,56.68
El Salvador,SLV,DB2015,2014,EC,Enforcing Contracts,55.2
El Salvador,SLV,DB2015,2014,GC,Getting Credit,50
El Salvador,SLV,DB2015,2014,GE,Getting Electricity,62.97
El Salvador,SLV,DB2015,2014,PMI,Protecting Minority Investors,38.33
El Salvador,SLV,DB2015,2014,PT,Paying Taxes,52.31
El Salvador,SLV,DB2015,2014,RI,Resolving Insolvency,46.02
El Salvador,SLV,DB2015,2014,RP,Registering Property,67.15
El Salvador,SLV,DB2015,2014,SB,Starting a Business,80.02
El Salvador,SLV,DB2015,2014,TAB,Trading Across Borders,90.75
El Salvador,SLV,DB2016,2015,DTF,DTF,62.76
El Salvador,SLV,DB2016,2015,DWC,Dealing with Construction Permits,56.85
El Salvador,SLV,DB2016,2015,EC,Enforcing Contracts,55.2
El Salvador,SLV,DB2016,2015,GC,Getting Credit,80
El Salvador,SLV,DB2016,2015,GE,Getting Electricity,63.46
El Salvador,SLV,DB2016,2015,PMI,Protecting Minority Investors,38.33
El Salvador,SLV,DB2016,2015,PT,Paying Taxes,52.73
El Salvador,SLV,DB2016,2015,RI,Resolving Insolvency,45.9
El Salvador,SLV,DB2016,2015,RP,Registering Property,67.13
El Salvador,SLV,DB2016,2015,SB,Starting a Business,80.19
El Salvador,SLV,DB2016,2015,TAB,Trading Across Borders,87.78
Equatorial Guinea,GNQ,DB2006,2005,DTF,DTF,41.14
Equatorial Guinea,GNQ,DB2006,2005,DWC,Dealing with Construction Permits,71.21
Equatorial Guinea,GNQ,DB2006,2005,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2006,2005,GC,Getting Credit,18.75
Equatorial Guinea,GNQ,DB2006,2005,GE,Getting Electricity,..
Equatorial Guinea,GNQ,DB2006,2005,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2006,2005,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2006,2005,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2006,2005,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2006,2005,SB,Starting a Business,36.85
Equatorial Guinea,GNQ,DB2006,2005,TAB,Trading Across Borders,45.18
Equatorial Guinea,GNQ,DB2007,2006,DTF,DTF,41.97
Equatorial Guinea,GNQ,DB2007,2006,DWC,Dealing with Construction Permits,71.21
Equatorial Guinea,GNQ,DB2007,2006,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2007,2006,GC,Getting Credit,18.75
Equatorial Guinea,GNQ,DB2007,2006,GE,Getting Electricity,..
Equatorial Guinea,GNQ,DB2007,2006,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2007,2006,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2007,2006,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2007,2006,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2007,2006,SB,Starting a Business,36.85
Equatorial Guinea,GNQ,DB2007,2006,TAB,Trading Across Borders,52.6
Equatorial Guinea,GNQ,DB2008,2007,DTF,DTF,42.09
Equatorial Guinea,GNQ,DB2008,2007,DWC,Dealing with Construction Permits,71.12
Equatorial Guinea,GNQ,DB2008,2007,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2008,2007,GC,Getting Credit,18.75
Equatorial Guinea,GNQ,DB2008,2007,GE,Getting Electricity,..
Equatorial Guinea,GNQ,DB2008,2007,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2008,2007,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2008,2007,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2008,2007,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2008,2007,SB,Starting a Business,35.87
Equatorial Guinea,GNQ,DB2008,2007,TAB,Trading Across Borders,54.79
Equatorial Guinea,GNQ,DB2009,2008,DTF,DTF,42.08
Equatorial Guinea,GNQ,DB2009,2008,DWC,Dealing with Construction Permits,71.19
Equatorial Guinea,GNQ,DB2009,2008,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2009,2008,GC,Getting Credit,18.75
Equatorial Guinea,GNQ,DB2009,2008,GE,Getting Electricity,..
Equatorial Guinea,GNQ,DB2009,2008,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2009,2008,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2009,2008,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2009,2008,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2009,2008,SB,Starting a Business,36.63
Equatorial Guinea,GNQ,DB2009,2008,TAB,Trading Across Borders,53.88
Equatorial Guinea,GNQ,DB2010,2009,DTF,DTF,45.63
Equatorial Guinea,GNQ,DB2010,2009,DWC,Dealing with Construction Permits,71.22
Equatorial Guinea,GNQ,DB2010,2009,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2010,2009,GC,Getting Credit,18.75
Equatorial Guinea,GNQ,DB2010,2009,GE,Getting Electricity,74.14
Equatorial Guinea,GNQ,DB2010,2009,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2010,2009,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2010,2009,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2010,2009,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2010,2009,SB,Starting a Business,36.92
Equatorial Guinea,GNQ,DB2010,2009,TAB,Trading Across Borders,56.95
Equatorial Guinea,GNQ,DB2011,2010,DTF,DTF,44.94
Equatorial Guinea,GNQ,DB2011,2010,DWC,Dealing with Construction Permits,71.13
Equatorial Guinea,GNQ,DB2011,2010,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2011,2010,GC,Getting Credit,18.75
Equatorial Guinea,GNQ,DB2011,2010,GE,Getting Electricity,72.71
Equatorial Guinea,GNQ,DB2011,2010,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2011,2010,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2011,2010,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2011,2010,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2011,2010,SB,Starting a Business,36.05
Equatorial Guinea,GNQ,DB2011,2010,TAB,Trading Across Borders,52.42
Equatorial Guinea,GNQ,DB2012,2011,DTF,DTF,47.4
Equatorial Guinea,GNQ,DB2012,2011,DWC,Dealing with Construction Permits,71.2
Equatorial Guinea,GNQ,DB2012,2011,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2012,2011,GC,Getting Credit,37.5
Equatorial Guinea,GNQ,DB2012,2011,GE,Getting Electricity,73.79
Equatorial Guinea,GNQ,DB2012,2011,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2012,2011,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2012,2011,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2012,2011,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2012,2011,SB,Starting a Business,36.7
Equatorial Guinea,GNQ,DB2012,2011,TAB,Trading Across Borders,56.48
Equatorial Guinea,GNQ,DB2013,2012,DTF,DTF,47.74
Equatorial Guinea,GNQ,DB2013,2012,DWC,Dealing with Construction Permits,71.22
Equatorial Guinea,GNQ,DB2013,2012,EC,Enforcing Contracts,63.61
Equatorial Guinea,GNQ,DB2013,2012,GC,Getting Credit,37.5
Equatorial Guinea,GNQ,DB2013,2012,GE,Getting Electricity,74.26
Equatorial Guinea,GNQ,DB2013,2012,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2013,2012,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2013,2012,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2013,2012,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2013,2012,SB,Starting a Business,36.99
Equatorial Guinea,GNQ,DB2013,2012,TAB,Trading Across Borders,59.11
Equatorial Guinea,GNQ,DB2014,2013,DTF,DTF,49.01
Equatorial Guinea,GNQ,DB2014,2013,DWC,Dealing with Construction Permits,71.21
Equatorial Guinea,GNQ,DB2014,2013,EC,Enforcing Contracts,63.23
Equatorial Guinea,GNQ,DB2014,2013,GC,Getting Credit,50
Equatorial Guinea,GNQ,DB2014,2013,GE,Getting Electricity,74.04
Equatorial Guinea,GNQ,DB2014,2013,PMI,Protecting Minority Investors,36.67
Equatorial Guinea,GNQ,DB2014,2013,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2014,2013,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2014,2013,RP,Registering Property,54.82
Equatorial Guinea,GNQ,DB2014,2013,SB,Starting a Business,36.86
Equatorial Guinea,GNQ,DB2014,2013,TAB,Trading Across Borders,60.05
Equatorial Guinea,GNQ,DB2015,2014,DTF,DTF,40.06
Equatorial Guinea,GNQ,DB2015,2014,DWC,Dealing with Construction Permits,55.07
Equatorial Guinea,GNQ,DB2015,2014,EC,Enforcing Contracts,55.25
Equatorial Guinea,GNQ,DB2015,2014,GC,Getting Credit,40
Equatorial Guinea,GNQ,DB2015,2014,GE,Getting Electricity,55.38
Equatorial Guinea,GNQ,DB2015,2014,PMI,Protecting Minority Investors,41.67
Equatorial Guinea,GNQ,DB2015,2014,PT,Paying Taxes,43.21
Equatorial Guinea,GNQ,DB2015,2014,RI,Resolving Insolvency,0
Equatorial Guinea,GNQ,DB2015,2014,RP,Registering Property,45.28
Equatorial Guinea,GNQ,DB2015,2014,SB,Starting a Business,36.74
Equatorial Guinea,GNQ,DB2015,2014,TAB,Trading Across Borders,28.05
Equatorial Guinea,GNQ,DB2016,2015,DTF,DTF,40.03
Equatorial Guinea,GNQ,DB2016,2015,DWC,Dealing with Construction Permits,55.06
Equatorial Guinea,GNQ,DB2016,2015,EC,Enforcing Contracts,55.25
Equatorial Guinea,GNQ,DB2016,2015,GC,Getting Credit,40
Equatorial Guinea,GNQ,DB2016,2015,GE,Getting Electricity,55.2
Equatorial Guinea,GNQ,DB2016,2015,PMI,Protecting Minority Investors,41.67
